Date,CSU,BB,CM,XIT,XFN,XRE,XMD,XCV,XMV,XIC,XIN,XBB,XGB,XLB
2018-11-14,0.009171369,-0.015280433,-0.001223685,0.004984842,-0.001929273,-0.002266381,-0.005580202,0,0,0.000830824,0.000803793,0.002666206,0.001436796,0.003507004
2018-11-15,-0.000422045,-0.003427595,0.003230723,0.01098903,0.000827418,-0.005687822,0,0,0,0.000830038,0.001605009,0.001330212,0.00191218,0.002186338
2018-11-16,0.01488872,0.014486832,-0.003755727,0.010329099,-0.001379653,-0.001142022,-0.000430893,-0.002020651,0.007120188,0.000829542,-0.003615107,0.001328445,0.001907829,0.003922386
2018-11-19,-0.021342807,-0.043221939,-0.006319989,-0.045361917,-0.008039169,-0.00687674,-0.008216205,0.000404418,-0.004622228,-0.005404193,-0.010518079,0.000331424,0,-0.002613665
2018-11-20,-0.012842089,0.018381262,-0.011603031,0.003953774,-0.013167332,-0.005188821,-0.006097491,-0.018776006,-0.010389034,-0.013006257,-0.012686655,0.000332156,0,0
2018-11-21,0.030510922,0.008635632,0.010986185,0.009537275,0.011496197,0.005188821,0.001309621,0.020795841,0.016429045,0.014672202,0.013905939,-0.000332156,-0.000953459,-0.001745326
2018-11-22,0.011872258,0.009413848,-0.00300034,0.00612298,-0.002791846,-0.001726617,0.009120598,-0.007697115,0,-0.000832794,-0.008975883,-0.000663379,-0.00047726,0.000436604
2018-11-23,-0.017546765,-0.025012084,0.004673104,0.002217357,0.001117614,0.002301376,-0.007812496,0,-0.010325909,-0.006266708,-0.002051331,0,0.00047726,0.002616668
2018-11-26,0.008362531,0.034338138,0.00096727,0.019737534,0.004180022,-0.006920007,-0.004366637,0,0.005710324,0.002093172,0.022737485,-0.000996489,0.000953459,-0.001743979
2018-11-27,-0.01116218,-0.005924689,0.008314046,0,0.000891746,0.002842733,-0.007027143,0,-0.002851126,-0.004191124,-0.001205172,0.001132128,0.000668743,0.002142411
2018-11-28,0.03716385,0.005080451,0.012557975,0.020951633,0.018764099,0.008652954,0.01400491,0.00567728,0.004628891,0.013350383,0.00960009,0.000665089,0,0
2018-11-29,0.001450734,-0.011894788,-0.03262907,-0.002661749,-0.002736988,0.002295006,0.003470517,0,0.009545745,0.003309693,-0.005588713,0,0.000953856,-0.003499348
2018-11-30,-0.02891067,-0.001710864,-0.008573035,0.004255252,-0.000548304,0.002289469,0,-0.002429112,0.000703249,-0.000413119,-0.000801035,0.001993306,0.001430022,0.002188339
2018-12-03,0.025065315,-0.001713796,-0.006026935,0.006876633,-0.001372567,-0.005733885,0.004321637,0.006867241,-0.002816638,0.00494658,0.01155181,0.002320513,0.000951908,0.006537462
2018-12-04,-0.006689569,-0.044724683,-0.011251542,-0.015940979,-0.016336899,-0.004033372,-0.015207933,-0.008489934,-0.004948734,-0.012828877,-0.027707215,0.003306009,0.004746051,0.007788688
2018-12-05,0.01265418,0.027423213,0.000547467,0.003742398,0.002509588,0.005756851,-0.002630103,0,0.00600579,0.007882297,0.00162735,0.00230766,0.00189211,0.003442744
2018-12-06,-0.029801678,-0.03733767,-0.015718103,0.001066696,-0.016000766,0.011415851,-0.006164909,-0.013077508,-0.011691604,-0.015826878,-0.013093325,-0.00032928,0.000472389,-0.004305426
2018-12-07,-0.013039683,-0.035965149,-0.004363745,-0.028110103,-0.009095631,0.000567508,0.00220588,-0.004122149,-0.007153213,-0.008431709,-0.008686804,0.001316736,0.001887646,0.005163996
2018-12-10,0.011196744,-0.00376294,-0.006534808,0.016313684,-0.004292836,-0.004547986,-0.01330986,-0.002895386,-0.00792804,-0.005519104,-0.002912499,-0.000658625,0.000471488,0.003427637
2018-12-11,-0.022138169,-0.008518745,-0.011492004,0.003768494,-0.006040386,-0.000569955,0.007564064,0,0.004332033,-0.003411707,0.005401977,-0.000328831,-0.000942719,-0.002569753
2018-12-12,0.032319985,0.013220211,0.008960101,0.017577,0.005466792,-0.010891476,0.00221399,0,0.002159301,0.007235531,0.013174421,-0.001977652,-0.003780913,-0.005590343
2018-12-13,-0.009852512,-0.036298159,0.005524534,-0.006887325,-0.003737237,0.001727519,-0.006211307,-0.005816342,0.000359451,-0.001697716,-0.002456856,-0.002974002,-0.001895375,-0.010402671
2018-12-14,-0.036690766,-0.009775249,0.001026935,-0.049029504,-0.002017997,0.004592793,-0.0161511,0,-0.008661382,-0.010676928,-0.011131969,0.003303977,0.002841771,0.007379848
2018-12-17,-0.014451685,-0.017839918,-0.015795861,-0.029463937,-0.013365013,-0.025523869,-0.004987491,-0.021053527,-0.006910422,-0.015577929,-0.010837905,0.0029636,0.001890589,0.00216018
2018-12-18,0.017827906,0.009950331,-0.003227424,0.022178926,0.001461659,0.013423129,-0.002275245,0,-0.001826389,0.00435167,-0.002517972,0.002627193,0.002829012,0.006881679
2018-12-19,0.006819812,-0.016974946,-0.008785634,-0.003380327,-0.010569446,-0.008733923,-0.013299952,-0.008117864,-0.002196244,-0.011793377,-0.007168427,0.002293598,0.004228117,0.006408874
2018-12-20,-0.036957794,0.028786107,-0.009153312,-0.02804182,-0.008298962,-0.008810514,-0.006484619,0,-0.014765839,-0.007940048,-0.013205729,0.000653805,-0.001407458,-0.002985636
2018-12-21,-0.03650625,-0.084701292,-0.019549278,-0.030644652,-0.018928486,-0.009484163,-0.014038593,-0.026957981,-0.014609646,-0.013374896,-0.012513418,-0.005245971,-0.002350263,-0.004709813
2018-12-24,0.014559712,-0.024799115,-0.005046715,-0.002396819,-0.006694481,-0.014397472,-0.00804354,-0.006189504,0.013493425,-0.011284367,-0.018847836,0.004264707,0.002350263,0.000857884
2018-12-27,0.055234221,0.04587471,0.016160088,0.04859029,0.024729897,0.011414739,0.016490542,0.015401993,-0.005974732,0.026871473,0.02577107,-0.003278684,0.001407458,0.003424195
2018-12-28,-0.022816332,0.018595577,0.005329093,0,0.004261892,0.003532776,0.022316637,0.013534351,0.007028391,0.005677229,0.005049601,0.004401578,-0.000751731,-0.0004711
2018-12-31,0.011347592,-0.006160184,0.000787114,0.019242218,0.005339949,0.003580297,0.004568388,0.006483614,0.002618235,0.007929673,-0.001738182,-0.003611546,0,-0.001716731
2019-01-02,-0.026848946,-0.007235174,0.006078924,-0.013544193,0.002364196,-0.002385366,0.00862261,0.001291694,0,0.000438679,0.002172464,0.003611546,0.001878401,0.002145327
2019-01-03,-0.030106358,-0.036982556,-0.003721549,-0.037631092,-0.01038464,-0.006588752,-0.009078709,-0.01038088,-0.006370426,-0.010139046,-0.012227344,0.00751033,0.007014587,0.011930367
2019-01-04,0.020610374,0.040089757,0.010346758,0.026776824,0.016270374,0.002401042,0.010884591,0,0.009726953,0.016260488,0.029865994,-0.006200162,-0.005139179,-0.008934823
2019-01-07,0.044153233,0.021484202,0.005230021,0.02271546,-0.000586972,0.01191891,0.008086505,0.015959086,0.00334501,0.004783664,-0.000426591,0,-0.000937264,0.002134844
2019-01-08,0.009762379,-0.006091389,0.002701015,0.015046297,0.004978659,0.010020405,0.009795092,0,0.004442692,0.007348284,0.008496146,-0.001637932,-0.000938144,-0.002134844
2019-01-09,0.029972852,0.004065046,0.013017251,0.015367912,0.016227429,0.008177751,0.014078547,0.021169331,0.015396312,0.01368701,0.002534979,-0.000655887,-0.000469535,-0.002995544
2019-01-10,-0.005888005,0.010090903,0.005973049,0.008136795,0.006589773,0.006378757,0.007832802,-0.002936985,0,0.006351969,0.008821523,0.000655887,0,0.002568535
2019-01-11,-0.001087241,0.008995563,0.008846301,0.003236338,0.001996811,0.009778742,0.004756801,0.013770306,0,0.00252934,-0.007135274,0.001637932,0.001407678,0.002988276
2019-01-14,0.006298513,-0.011005614,-0.004883932,-0.006483038,-0.000285097,0.003999068,0.003015221,0.001656358,0.010853964,0.002523151,-0.005491011,-0.000982061,-0.001876532,-0.002988276
2019-01-15,0.008979182,0.00401607,0.005633203,0.013993816,0.005684768,-0.00114101,0.002148483,0.001240421,0.002874484,0.005027332,0.007174611,-0.000328108,-0.000470294,-0.000855479
2019-01-16,-0.006166075,0.015904908,0.010431317,0.006924009,0.009871696,0.006825917,0.002143306,0,0.003581554,0.003754186,0.005451675,-0.000655559,-0.001881583,-0.005147792
2019-01-17,0.003793241,0.005899722,0.005912015,0.00370855,0.008662822,-0.002270225,0.004699657,0.014766653,0.007480233,0.006638829,0.00083624,0.000655559,0.000470861,0
2019-01-18,0.020528495,0.020379162,0.010263181,0.011044164,0.008588781,-0.000568153,0.002129272,0,0.007776733,0.007005795,0.016166031,-0.002297018,-0.000942049,-0.000861143
2019-01-21,-0.02472452,0.004791576,0.000637887,-0.003143049,0.002754728,0.001703841,0.00085063,0.008917807,-0.001409525,0,-0.00412021,0.001641459,0.001412423,0.003009336
2019-01-22,0.010823516,-0.028116249,-0.00018213,-0.008959298,-0.002478636,-0.001135687,-0.008535987,0,-0.004948686,-0.005352856,-0.012045821,0.003274595,0.003287175,0.007269492
2019-01-23,0.029914768,0.01464155,-0.005757531,0.011055746,-0.002485614,0.003403478,-0.001286878,0,0,-0.000826223,0.002087263,-0.000654295,-0.001407678,-0.00170575
2019-01-24,0.00541324,0.004833262,0.005939661,0.006263007,0.001657958,0.007334553,0.00854679,-0.006884139,0.002123624,0.004946418,0.004576569,0.002939799,0.002344943,0.004258983
2019-01-25,0.003395709,0.030391703,0.004363411,0.009321733,0.001023077,0.006805088,0.009739768,0.005672577,0.001413549,0.004512929,0.003729187,-0.001177869,-0.001691309,-0.00217617
2019-01-28,0.018396224,-0.006569709,0.001993964,-0.001547608,0.002209284,0.006147298,0.002945485,-0.003237449,0.0035249,0.001635896,-0.003729187,0.000654718,0,0.000853784
2019-01-29,-0.001894581,-0.005665738,0.005327102,-0.004657247,0.006325068,-0.002789537,0.002517901,0,0.007012549,0.007329038,0.003729187,0.001960575,0.001878709,0.002131602
2019-01-30,-0.004517285,0.012235447,0.001439938,0.003624253,0.000274038,0.002789537,0.004599711,0.013287804,-0.002448785,-0.000405796,0.005773012,0,0.001875978,0
2019-01-31,0.004455998,-0.010343299,0.001796576,0.012837062,0.003009896,0.001669899,0.005823593,-0.002001911,0.00384563,0.00485835,0.001232829,0.004885376,0.004206367,0.008904697
2019-02-01,-0.004251169,0.000944733,-0.001886756,0.004073301,-0.003558469,-0.001669899,0.0016577,0.000400494,-0.002095709,-0.002021321,0.000821228,-0.002276904,-0.004206367,-0.007627783
2019-02-04,0.015980811,0.017782406,0.001078421,0.016129419,0.003558469,0.00278137,0.005780313,-0.000801576,0.00488294,0.005246987,0.006136195,-0.000977309,0,0.000425695
2019-02-05,-0.000968039,0.016559716,0.007339212,0.003493963,0.006536012,0.008299001,0.006156436,0.006793312,0.008316074,0.006420469,0.010547713,0.001302904,0.002805754,0.00677925
2019-02-06,-0.007595175,0.000911993,0.001247872,-0.001995068,0.002980927,0.004397744,0.003675615,0,0.001723902,0.000799794,-0.002829078,0.001626275,0,0
2019-02-07,0.009943122,-0.018399783,-0.011916343,0.000997942,0.000812239,0.005470405,-0.003675615,0,0.002752024,-0.000399426,-0.011395971,0.0032446,0.002332829,0.003793809
2019-02-08,-0.000563827,-0.002789402,0,0.004975227,-0.003793166,-0.000545409,-0.000409434,0.000796293,-0.002407477,-0.004408131,-0.004101666,-0.002270371,0,-0.000421067
2019-02-11,-0.001733666,0.022100347,-0.000540863,-0.000496392,-0.004625275,0.001090987,-0.003690688,-0.001593174,-0.004832758,-0.004427417,0.004510927,0.000649331,-0.001865933,-0.00252824
2019-02-12,0.020410076,0.014466798,0.012278978,0.006434006,0.006794167,-0.003276806,0.004918033,0.000796881,0.004143546,0.004828977,0.008961401,-0.00162356,0.000467046,-0.001266571
2019-02-13,-0.020228453,0.00893661,-0.003122517,-0.004449868,-0.001083698,-0.006035788,0.001633954,0.001591764,-0.002760571,-0.00080305,0.004854386,-0.000975515,-0.000933943,-0.000845073
2019-02-14,0.133154387,0.005323881,-0.00071523,0.035535407,-0.000542546,0.012035297,0.00244623,0.00198629,0.004826172,0.005209048,-0.001211514,0.005191337,0.004195025,0.007581903
2019-02-15,-0.033540283,0.01754431,0.010850333,-0.005274522,0.010793513,-0.004906336,0.008110133,0.011441954,0.006853936,0.009150926,0.011649224,0.000323742,0.000465309,0
2019-02-19,0.033160637,0.006068506,0.001502621,0.011947539,0.003215489,0.001638055,0.00924632,0.003915486,0.003749932,0.005528938,0.001197222,0.000323414,0,0.002932945
2019-02-20,0.022875869,-0.032501763,0.00861845,-0.000950511,0.00958486,0.001635642,0.001998683,0,0.003735621,0.006282004,0.003583492,-0.000647156,0.000464831,-0.004613088
2019-02-21,0.001320045,-0.011675032,-0.002454828,0.00190029,-0.001856326,0.003805265,-0.00119881,0.006233044,-0.002035898,-0.001174508,-0.001989139,-0.000647241,-0.001860568,-0.001682524
2019-02-22,-0.001449356,0.024978997,0.002805062,0.008977159,-0.000878985,-0.001580908,0.003990768,0,0.001018486,0.000391536,0.003180922,0.000778679,0.002468693,0.003750884
2019-02-25,-0.030629395,0.014866911,0.003233717,0.001409955,0.004783324,0,0.002386432,0.001939776,0.002372579,0.00312871,0.001586585,0.000324329,0,0.001681226
2019-02-26,-0.010020127,-0.009594491,-0.009644409,-0.005652339,-0.000265419,0.002724561,0.003173326,-0.001551538,0.002367001,0.00039016,0.000792506,0.00259067,0.002324569,0.002935867
2019-02-27,0.002379966,0.003499566,0.0106906,0.004712547,0.003177392,-0.000545074,-0.003570529,0.002326544,0,0.000780537,-0.002776076,-0.00226652,-0.002789483,-0.005458495
2019-02-28,0.007978306,-0.000873744,-0.027391721,0.000470111,-0.006896309,0.011367265,-0.000795632,0,-0.001013893,-0.003907844,-0.000397276,-0.001297676,-0.001863866,-0.00295196
2019-03-01,0.015768589,0.019048195,0.002415859,0.013999262,0.00159547,-0.003234673,0.002780867,-0.002326544,0.003037927,0.003907844,0.009096413,-0.000648988,-0.001400484,-0.001690563
2019-03-04,0.00223135,-0.001716739,0.007301379,-0.006975155,0.002388864,0.001618874,-0.001985235,0.000388272,0.000336891,-0.001170697,-0.003549661,0.002594797,0.002798487,0.004221482
2019-03-05,0.005108445,0,0.002215185,0.003261111,0.001059972,0.009122602,0.004758127,0.001938272,0.002355812,0.003118862,0.003943163,0.000647602,0.001861682,0.003363917
2019-03-06,0.008985618,0.049444507,-0.001505879,0.007875869,0.000529471,0.002667162,-0.002772892,-0.002326544,0.002350238,0,-0.002363916,0.00452199,0.002785129,0.00669437
2019-03-07,-0.015021093,-0.005740073,-0.004175241,-0.006017081,-0.005839974,0.002128775,-0.004771459,0,-0.002686299,-0.002338335,-0.007125999,0.002896459,0.004625526,0.005821402
2019-03-08,-0.00778127,0.013072082,-0.004103708,-0.001858788,-0.001599231,-0.003195058,-0.001196375,-0.011321717,-0.000336249,-0.003126265,-0.003582155,-0.000643292,-0.000461674,0
2019-03-11,-0.004196521,0.007278641,0.0052603,0.017976996,0.004523622,-0.001066707,0.009531339,0.012485804,0.005367312,0.007020324,0.007547252,0.00128551,0.001384331,0.001657094
2019-03-12,-0.006323964,0.015194215,-0.002582,0.004557896,-0.000265301,0,0.001974349,-0.000387878,0.00233902,0.001553441,-0.001584251,0.001283456,0.002762048,0.005777863
2019-03-13,-0.007000565,-0.003976148,-0.001963349,-0.005471957,0.000530251,-0.003209052,0.001576415,0.002324649,0,0.001551076,0.003955819,-0.000320462,-0.001840707,-0.003710277
2019-03-14,-0.015215956,-0.00960776,0.002052492,0.007743179,-0.00318934,-0.00375628,-0.004737114,-0.003877714,-0.00233902,-0.003493456,0.00315325,-0.000320968,0.000460663,-0.001653961
2019-03-15,0.00804802,0.015962031,0.006397627,-0.001362187,0.006897764,0.003220914,0.000395739,0.004264462,0.004006654,0.003105991,0.007840116,0.002884319,0.003217473,0.004540808
2019-03-18,0.0025722,-0.004761914,0.006973042,0.0027224,0.008163867,0.002675596,0.005522473,0.00655504,0.0023299,0.007337225,0.003897062,0.000959277,0,0.004110147
2019-03-19,-0.001831436,-0.0095924,-0.003083551,-0.009103391,-0.001312211,0.003201813,0,0,0.000664489,-0.003468865,0.000777672,-0.000639416,0.000917682,-0.002052962
2019-03-20,0.002651356,0,-0.011089622,-0.000457385,-0.007380567,0.004252898,0.002357713,-0.000769046,-0.00366102,-0.001159027,-0.003504143,0.003512431,0.003204525,0.00696299
2019-03-21,0.011123869,0.005606743,-0.002590791,0.015433783,-0.002118322,0.010029288,0.008207909,0,0,0.004627891,0.003892599,0.000637466,0,0.002445979
2019-03-22,-0.017294377,-0.032470385,-0.022798059,-0.015891337,-0.012807288,0.00419297,-0.010959006,-0.012384101,0.003993321,-0.009665624,-0.020012375,0.005084354,0.004559984,0.009321502
2019-03-25,-0.009890224,-0.024218303,-0.000732233,0.001372073,-0.001967214,0.003196877,0.000911057,-0.003932381,-0.001673294,-0.001448935,-0.00079309,0.002348185,0.003322173,0.004802063
2019-03-26,0.025410606,-0.002539147,-0.005509765,0.004104919,0.002424706,0.000523231,0.002767375,0.003539787,0.00367716,0.005470976,0.00868892,-0.000316828,-0.000909242,0
2019-03-27,-0.004552157,-0.005097717,-0.004487707,0.000454973,-0.001615162,0.002611932,-0.001975933,0.001961476,0.000667211,-0.001560014,0.000393304,0.001584113,0.002270947,0.001608922
2019-03-28,0.017169064,0.014376569,0.002807224,0.012658502,0.001077022,0.002084114,-0.000395708,0,0,0.003117821,0.00196345,-0.001267285,-0.00181612,-0.003220389
2019-03-29,-0.002187508,0.123086607,-0.013357432,0.008053636,-0.004046736,-0.001041388,0,0,0,-0.003508327,0.004306173,-0.004765684,-0.00364324,-0.006472869
2019-04-01,0.016333866,-0.054933719,0.018390479,0.001781033,0.014492778,-0.002086858,0.002766151,0.007028224,0.005320809,0.007779094,0.013193695,-0.00350928,-0.005489175,-0.011018057
2019-04-02,0.026818334,0.004694844,0.005192984,0.002221691,0.002660601,-0.004186191,0.001971129,0.001555279,0.001988077,0.002322065,0.001540748,0.001596615,0.002290922,0.006136012
2019-04-03,-0.019797874,-0.003910838,0.001570987,0.00354455,0.003184701,0.003663653,-0.000393732,0.005038006,0.002644806,0.000772707,0.004991434,-0.001916441,-0.001832544,-0.004905996
2019-04-04,-0.005753063,-0.024594655,0.008826028,-0.020554794,0.001852303,-0.005237844,0.001181254,0,0.00131953,0.002314854,0.000383063,0.001278108,0.001374902,0.00409012
2019-04-05,0.015983197,0.005606743,0.002559815,0.00764563,0.002113154,-0.003156858,0.007840041,0.005012389,0.003291626,0.004613651,0.003058025,0.000319345,0.000457641,0
2019-04-08,-0.002282534,-0.004001606,-0.00100497,0.000895681,-0.001056035,-0.000526325,-0.00117198,0,-0.001973472,0.001150062,-0.002292728,-0.001597453,-0.002290922,-0.00409012
2019-04-09,-0.00216767,-0.003212854,-0.002745638,0.00446621,-0.004235201,-0.00105489,-0.001564838,-0.003853763,-0.001318154,-0.00345416,-0.006139794,-0.000959253,0,-0.000409596
2019-04-10,0.00818276,-0.001610306,0.0002752,0.004889981,0.003178081,0.00683653,0.003907556,0,0.004933602,0.00345416,0.002306918,0.00223736,0.000916855,0.003274532
2019-04-11,0.01172155,0.008025725,0.000915593,0.010586832,0.002640475,-0.003149848,-0.003516117,0,0.001311237,0.000765988,0.001151358,-0.001917519,-0.001834808,-0.005327013
2019-04-12,0.005892894,-0.011254138,0.006386846,0.00699609,0.005260495,0.001576291,0.002735749,0.011516749,0.001637138,0.004202588,0.005737206,-0.002562694,-0.003679954,-0.00452946
2019-04-15,-0.018524802,-0.004050228,0.003631308,0.003045531,0.005754999,-0.005262973,-0.001953416,0.004189477,0.000980767,0.002284926,0,0.001922691,0.001841824,0.002473434
2019-04-16,-0.023684099,0.008084118,0.003889342,-0.007850117,0.005462439,-0.015421828,-0.003525933,0,0.003588286,-0.000761033,0.003426676,-0.002564154,-0.002302733,-0.004952759
2019-04-17,0.017757565,-0.011336154,0.000902384,0.001749752,0.004399989,-0.008070831,-0.000785357,0.004172177,-0.000651491,0.002660804,0.001898671,-0.000641802,-0.000460915,-0.000413689
2019-04-18,0.01186855,0.004874096,0.000991301,0.008269919,0.003866066,0.007534568,0,0.00453202,0.003577962,0.003411219,0.00265197,0.002885763,0.003223291,0.004954416
2019-04-22,-0.012828245,0,-0.003519933,0.002164934,-0.004382974,-0.007534568,0.00392007,-0.001508452,-0.00292647,-0.001514617,-0.001514581,-0.001602499,-0.002762376,-0.005782844
2019-04-23,0.016107094,0.000810045,0.006129537,0.006466977,0.004382974,-0.002705386,-0.001174318,0.001508452,0.00032573,0.005667972,0.003782266,0.001922691,0.003222117,0.00289599
2019-04-24,-0.012956933,-0.025421623,-0.003511,-0.005602159,-0.006623791,0.000271846,0.001565537,0,-0.000651351,-0.004531761,-0.002267685,0.006205628,0.005647891,0.011858926
2019-04-25,0.005547855,0.013201512,0.006830483,-0.000432238,0.001556438,-0.002176053,-0.004704026,-0.010225576,0.000976616,-0.0007572,-0.001135667,-0.001276503,-0.001374493,-0.000819605
2019-04-26,0.005466813,0.014646316,0.005270227,0.005604689,0.004138768,0.00813694,0.003921694,0.001901307,-0.000650995,0.002647891,0.003025641,0.001594902,0.001374493,0.003272293
2019-04-29,0.011981271,0.008846057,0.003912611,0.007282018,0.004635952,0.001618874,-0.0027436,0.006060716,0.002276883,-0.000377749,0.002639883,-0.00255335,-0.00275129,-0.00532247
2019-04-30,-0.01282699,-0.016142401,0.001153032,0.017767036,0.0020531,-0.003241418,-0.000785357,-0.001889808,0,-0.001512942,-0.002262172,0.00063914,0.001376796,0.002869782
2019-05-01,0.02089594,-0.00816998,0.002832729,0.008350635,-0.001539543,0,-0.007094798,-0.003031588,0,-0.004932582,-0.003403352,0.000957835,0.001374493,0.002860997
2019-05-02,-0.016178001,0.018692133,-0.003630719,0.016495304,-0.002571334,-0.004338343,-0.009938658,-0.008001416,-0.006845936,-0.005339652,-0.001136873,-0.004797648,-0.005049415,-0.006552067
2019-05-03,-0.017085942,0.015974781,0.002569443,0.005709688,0.003597538,0.002171721,0.001596829,0.00076483,0.000327077,0.005719756,0.006802396,0.001921385,0.000460233,0.000410728
2019-05-06,0.010615459,-0.024058899,-0.002480753,0.003247982,-0.000769705,0.006486681,-0.004397199,-0.000382432,0,-0.000760526,-0.009460708,0.001918428,0.002297378,0.002050922
2019-05-07,-0.03531108,-0.017192401,-0.006675354,-0.020475676,-0.008767571,0.001614711,-0.003612214,-0.005368055,-0.003931862,-0.00763948,-0.018032309,0.003188752,0.00366436,0.00816336
2019-05-08,0.010141045,-0.006628028,-0.001429861,0.010699653,-0.00051807,-0.002153984,0.00561319,0,0.003604785,0.00268025,0.001160801,-0.001274542,-0.00091464,-0.004481252
2019-05-09,-0.00323822,-0.010025147,-0.00591993,-0.003279942,-0.005456609,0.000539273,-0.001600531,-0.004238401,-0.000327365,-0.004983464,-0.00698484,0.001592797,0.000457501,0.004074794
2019-05-10,0.004453924,-0.008431753,-0.003514634,0,-0.002086516,0.008582787,-0.001202214,0,-0.00656587,-0.001538721,0.00698484,-0.002868494,-0.001373542,-0.001627964
2019-05-13,-0.003669673,-0.047690007,-0.012536379,-0.019071891,-0.009971444,0.008511348,0,-0.015172205,0,-0.006177345,-0.023475207,0.004776262,0.004114878,0.00851756
2019-05-14,0.015577193,0.012356733,0.003558799,0.008751765,0.005260359,0,0.008782725,0.008198259,0.007220313,0.006562292,0.011415185,-0.001589397,-0.001827216,-0.004857815
2019-05-15,0.007613399,0.0104713,0.002365618,0.015644679,-0.000262085,-0.000529746,0.001191314,-0.004285833,0.00163364,0.002305782,0.005464481,0.002224572,0.002738528,0.003645406
2019-05-16,0.014912242,0.009503311,0.004895255,0.02620591,0.003143837,0.00739211,0.003566759,0,0,0.006886183,0.010069837,-0.000317447,0,0
2019-05-17,0.00634476,-0.022609659,0.000542521,-0.003188612,-0.003143837,-0.003689575,0.000395377,0.004285833,0.004885219,-0.001908094,-0.003474296,0.000634829,-0.001368327,0.000808294
2019-05-21,-0.014944232,-0.027643312,0.013288203,-0.00600592,0.004712072,0.004214849,-0.000395377,0,0,0.002670287,0.004244692,-0.005090495,-0.003199738,-0.008113445
2019-05-22,0.022589954,0.010791472,-0.044780359,0.013165945,-0.004974842,0.002625597,-0.006747502,-0.001166968,0.001623034,-0.006880831,-0.003471573,0.001593123,0,0.000407359
2019-05-23,0.000636662,-0.032730194,-0.031649498,-0.0099583,-0.010288794,-0.001049336,-0.010408279,-0.011352899,-0.011089447,-0.010798425,-0.012833141,0.005716519,0.006389728,0.013347242
2019-05-24,-0.005926844,0.000923788,0.006621135,0.001200255,0.007257777,-0.001317917,0.001608165,0,0.007515261,0.005028061,0.007408755,0.000793184,0.00241337,0.001529534
2019-05-27,0.000947307,0.006442728,-0.000956979,0.007568261,0.006051617,0.005785157,0.006407757,0.000787382,-0.00032573,0.006154025,-0.001944274,0.002217761,0.000908514,0.002410536
2019-05-28,-0.007478038,-0.002756088,-0.007494908,0.005934774,-0.00842985,-0.012134416,-0.003198724,0.001179634,0.00292647,-0.004611965,-0.003900057,0.001896821,0.002269352,0.002404832
2019-05-29,-0.025330372,-0.018570636,-0.004446665,-0.023953291,-0.006901516,-0.005855156,-0.010062581,-0.005911667,-0.006187999,-0.008122399,-0.005093298,-0.000631934,-0.000453428,0.001999813
2019-05-30,0.016268565,0.000936768,-0.005537388,0.007246355,-0.00427135,-0.000534868,-0.001619322,-0.00515143,-0.00327231,-0.001943342,0.003137351,0.001578871,0.001359618,0.001197645
2019-05-31,-0.011789524,-0.006575881,-0.001560025,-0.004825125,-0.009947841,-0.000533996,0,0,0,-0.002337487,-0.014990467,0.003150748,0.004518822,0.005571079
2019-06-03,-0.018489165,-0.007568626,0.006709888,-0.029034933,0.001350267,0.001602739,0,-0.003581865,0.001637421,-0.002733992,0.001985279,0.00470739,0.004049444,0.00790505
2019-06-04,-0.002274216,0.023464239,0.017485271,0.016869434,0.013134917,-0.004814652,0.010880632,0.011101924,0.003593155,0.009729904,0.011437698,-0.002507962,-0.002697538,-0.00592291
2019-06-05,0.013654859,-0.016838564,-0.010916485,0.024184954,0.003190781,0.008010586,0,0.003543037,0.006175824,0.003093443,0.00156749,0.001568262,0.002697538,0.002768412
2019-06-06,0.004404585,-0.010431579,-0.004535658,0.012270058,0.000795851,0.007419287,-0.003211388,0,0.000647689,0.001543294,0.003127451,-0.002510251,-0.002247728,-0.000395249
2019-06-07,0.013268415,0.005703438,0.000870345,0.012898384,0.000265112,0.003689736,0.005213297,0,-0.001295941,0.002310397,0.008550593,0.001256002,0.000899617,0.003155835
2019-06-10,0.021106669,-0.002847653,0.003183851,0.006194364,0.001060582,0.001051245,-0.001601083,0.001962414,-0.001622579,-0.002695997,0.004632959,-0.002513442,-0.002701333,-0.007114535
2019-06-11,0.000413712,0.040974074,-0.002411297,0.001927933,0,-0.005797478,0.003998175,0.001958848,-0.000324846,0.002311155,0.004995356,0,-0.000902455,0
2019-06-12,-0.00944436,0.060195161,-0.009410651,0.008438894,-0.007978751,0.000528515,-0.0019972,-0.005100896,0.000324846,-0.001540323,-0.00538052,0.001571534,0.001803895,0.004353949
2019-06-13,-0.005648829,-0.00516797,0.003308763,-0.005746148,0.001867019,0.004743035,0.003990551,0.000786253,-0.001950734,0.001155377,0.000770396,0.002823029,0.003148004,0.004728137
2019-06-14,0.011214308,-0.009544541,0.005619055,0.004981825,0.00664106,-0.001578366,0.003180743,-0.00039298,0.002599895,0.004608336,-0.003858014,0.001877022,0.000897799,0.001571122
2019-06-17,0.01357924,0.00868061,0.000676016,0.005337457,0,0.003154434,0.004752595,0.006662732,0.002916843,0.002678461,-0.000386678,0,0.001345238,0.003525921
2019-06-18,0.017024756,0.008605905,0.007406488,0.001519697,0.012366988,0.006800922,0.010611317,0,0.009662218,0.009507623,0.013062081,0.002809244,0.001342881,0.002733541
